date,store_ref,product_ref,quantity_sold
2025-12-27,S1,P4,27
2025-12-27,S1,P5,61
2025-12-27,S1,P6,64
2025-12-27,S1,P7,93
2025-12-27,S1,P8,11
2025-12-27,S1,P9,38
2025-12-27,S1,P10,8
2025-12-27,S2,P1,25
2025-12-27,S2,P2,56
2025-12-27,S2,P3,7
2025-12-27,S2,P4,25
2025-12-27,S2,P5,62
2025-12-27,S2,P6,53
2025-12-27,S2,P7,23
2025-12-27,S2,P8,56
2025-12-27,S2,P9,81
2025-12-27,S2,P10,7
2025-12-27,S3,P1,77
2025-12-27,S3,P2,69
2025-12-27,S3,P3,32
2025-12-27,S3,P4,22
2025-12-27,S3,P5,89
2025-12-27,S3,P6,40
2025-12-27,S3,P7,13
2025-12-27,S3,P8,16
2025-12-27,S3,P9,84
2025-12-27,S3,P10,57
2025-12-27,S4,P1,67
2025-12-27,S4,P2,63
2025-12-27,S4,P3,56
2025-12-27,S4,P4,86
2025-12-27,S4,P5,40
2025-12-27,S4,P6,60
2025-12-27,S4,P7,72
2025-12-27,S4,P8,68
2025-12-27,S4,P9,73
2025-12-27,S4,P10,59
2025-12-27,S5,P1,63
2025-12-27,S5,P2,9
2025-12-27,S5,P3,26
2025-12-27,S5,P4,31
2025-12-27,S5,P5,12
2025-12-27,S5,P6,26
2025-12-27,S5,P7,16
2025-12-27,S5,P8,34
2025-12-27,S5,P9,64
2025-12-27,S5,P10,37
2025-12-28,S1,P1,66
2025-12-28,S1,P2,7
2025-12-28,S1,P3,32
2025-12-28,S1,P4,30
2025-12-28,S1,P5,74
2025-12-28,S1,P6,77
2025-12-28,S1,P7,93
2025-12-28,S1,P8,16
2025-12-28,S1,P9,41
2025-12-28,S1,P10,8
2025-12-28,S2,P1,25
2025-12-28,S2,P2,42
2025-12-28,S2,P3,9
2025-12-28,S2,P4,27
2025-12-28,S2,P5,62
2025-12-28,S2,P6,61
2025-12-28,S2,P7,25
2025-12-28,S2,P8,63
2025-12-28,S2,P9,86
2025-12-28,S2,P10,6
2025-12-28,S3,P1,67
2025-12-28,S3,P2,76
2025-12-28,S3,P3,36
2025-12-28,S3,P4,20
2025-12-28,S3,P5,103
2025-12-28,S3,P6,36
2025-12-28,S3,P7,12
2025-12-28,S3,P8,16
2025-12-28,S3,P9,80
2025-12-28,S3,P10,50
2025-12-28,S4,P1,82
2025-12-28,S4,P2,85
2025-12-28,S4,P3,57
2025-12-28,S4,P4,100
2025-12-28,S4,P5,44
2025-12-28,S4,P6,53
2025-12-28,S4,P7,82
2025-12-28,S4,P8,49
2025-12-28,S4,P9,79
2025-12-28,S4,P10,55
2025-12-28,S5,P1,63
2025-12-28,S5,P2,10
2025-12-28,S5,P3,22
2025-12-28,S5,P4,38
2025-12-28,S5,P5,16
2025-12-28,S5,P6,31
2025-12-28,S5,P7,16
2025-12-28,S5,P8,26
2025-12-28,S5,P9,62
2025-12-28,S5,P10,38
2025-12-29,S1,P1,39
2025-12-29,S1,P2,5
2025-12-29,S1,P3,15
2025-12-29,S1,P4,18
2025-12-29,S1,P5,44
2025-12-29,S1,P6,34
2025-12-29,S1,P7,44
2025-12-29,S1,P8,10
2025-12-29,S1,P9,28
2025-12-29,S1,P10,6
2025-12-29,S2,P1,16
2025-12-29,S2,P2,25
2025-12-29,S2,P3,5
2025-12-29,S2,P4,13
2025-12-29,S2,P5,46
2025-12-29,S2,P6,32
2025-12-29,S2,P7,16
2025-12-29,S2,P8,40
2025-12-29,S2,P9,50
2025-12-29,S2,P10,5
2025-12-29,S3,P1,48
2025-12-29,S3,P2,46
2025-12-29,S3,P3,21
2025-12-29,S3,P4,12
2025-12-29,S3,P5,57
2025-12-29,S3,P6,17
2025-12-29,S3,P7,9
2025-12-29,S3,P8,8
2025-12-29,S3,P9,51
2025-12-29,S3,P10,36
2025-12-29,S4,P1,45
2025-12-29,S4,P2,47
2025-12-29,S4,P3,34
2025-12-29,S4,P4,55
2025-12-29,S4,P5,25
2025-12-29,S4,P6,37
2025-12-29,S4,P7,55
2025-12-29,S4,P8,33
2025-12-29,S4,P9,44
2025-12-29,S4,P10,37
2025-12-29,S5,P1,46
2025-12-29,S5,P2,6
2025-12-29,S5,P3,16
2025-12-29,S5,P4,21
2025-12-29,S5,P5,8
2025-12-29,S5,P6,18
2025-12-29,S5,P7,11
2025-12-29,S5,P8,20
2025-12-29,S5,P9,33
2025-12-29,S5,P10,23
2025-12-30,S1,P1,33
2025-12-30,S1,P2,5
2025-12-30,S1,P3,18
2025-12-30,S1,P4,15
2025-12-30,S1,P5,42
2025-12-30,S1,P6,44
2025-12-30,S1,P7,44
2025-12-30,S1,P8,8
2025-12-30,S1,P9,25
2025-12-30,S1,P10,5
2025-12-30,S2,P1,16
2025-12-30,S2,P2,23
2025-12-30,S2,P3,5
2025-12-30,S2,P4,17
2025-12-30,S2,P5,35
2025-12-30,S2,P6,38
2025-12-30,S2,P7,14
2025-12-30,S2,P8,38
2025-12-30,S2,P9,44
2025-12-30,S2,P10,4
2025-12-30,S3,P1,52
2025-12-30,S3,P2,45
2025-12-30,S3,P3,21
2025-12-30,S3,P4,11
2025-12-30,S3,P5,57
2025-12-30,S3,P6,19
2025-12-30,S3,P7,9
2025-12-30,S3,P8,9
2025-12-30,S3,P9,52
2025-12-30,S3,P10,36
2025-12-30,S4,P1,43
2025-12-30,S4,P2,47
2025-12-30,S4,P3,32
2025-12-30,S4,P4,55
2025-12-30,S4,P5,22
2025-12-30,S4,P6,38
2025-12-30,S4,P7,48
2025-12-30,S4,P8,39
2025-12-30,S4,P9,44
2025-12-30,S4,P10,35
2025-12-30,S5,P1,40
2025-12-30,S5,P2,5
2025-12-30,S5,P3,14
2025-12-30,S5,P4,15
2025-12-30,S5,P5,7
2025-12-30,S5,P6,16
2025-12-30,S5,P7,9
2025-12-30,S5,P8,19
2025-12-30,S5,P9,40
2025-12-30,S5,P10,22
2025-12-31,S1,P1,34
2025-12-31,S1,P2,5
2025-12-31,S1,P3,17
2025-12-31,S1,P4,12
2025-12-31,S1,P5,40
2025-12-31,S1,P6,40
2025-12-31,S1,P7,41
2025-12-31,S1,P8,9
2025-12-31,S1,P9,30
2025-12-31,S1,P10,6
2025-12-31,S2,P1,16
2025-12-31,S2,P2,31
2025-12-31,S2,P3,5
2025-12-31,S2,P4,14
2025-12-31,S2,P5,37
2025-12-31,S2,P6,34
2025-12-31,S2,P7,16
2025-12-31,S2,P8,38
2025-12-31,S2,P9,41
2025-12-31,S2,P10,4
2025-12-31,S3,P1,48
2025-12-31,S3,P2,42
2025-12-31,S3,P3,24
2025-12-31,S3,P4,11
2025-12-31,S3,P5,57
2025-12-31,S3,P6,22
2025-12-31,S3,P7,9
2025-12-31,S3,P8,9
2025-12-31,S3,P9,46
2025-12-31,S3,P10,43
2025-12-31,S4,P1,51
2025-12-31,S4,P2,49
2025-12-31,S4,P3,39
2025-12-31,S4,P4,65
2025-12-31,S4,P5,26
2025-12-31,S4,P6,35
2025-12-31,S4,P7,49
2025-12-31,S4,P8,42
2025-12-31,S4,P9,39
2025-12-31,S4,P10,38
2025-12-31,S5,P1,46
2025-12-31,S5,P2,7
2025-12-31,S5,P3,19
2025-12-31,S5,P4,21
2025-12-31,S5,P5,8
2025-12-31,S5,P6,16
2025-12-31,S5,P7,9
2025-12-31,S5,P8,22
2025-12-31,S5,P9,37
2025-12-31,S5,P10,23
2026-01-01,S1,P1,57
2026-01-01,S1,P2,9
2026-01-01,S1,P3,27
2026-01-01,S1,P4,31
2026-01-01,S1,P5,70
2026-01-01,S1,P6,78
2026-01-01,S1,P7,83
2026-01-01,S1,P8,12
2026-01-01,S1,P9,39
2026-01-01,S1,P10,8
2026-01-01,S2,P1,24
2026-01-01,S2,P2,51
2026-01-01,S2,P3,10
2026-01-01,S2,P4,26
2026-01-01,S2,P5,66
2026-01-01,S2,P6,56
2026-01-01,S2,P7,27
2026-01-01,S2,P8,62
2026-01-01,S2,P9,75
2026-01-01,S2,P10,8
2026-01-01,S3,P1,77
2026-01-01,S3,P2,69
2026-01-01,S3,P3,42
2026-01-01,S3,P4,24
2026-01-01,S3,P5,108
2026-01-01,S3,P6,37
2026-01-01,S3,P7,14
2026-01-01,S3,P8,13
2026-01-01,S3,P9,93
2026-01-01,S3,P10,61
2026-01-01,S4,P1,64
2026-01-01,S4,P2,76
2026-01-01,S4,P3,61
2026-01-01,S4,P4,104
2026-01-01,S4,P5,45
2026-01-01,S4,P6,65
2026-01-01,S4,P7,85
2026-01-01,S4,P8,68
2026-01-01,S4,P9,88
2026-01-01,S4,P10,56
2026-01-01,S5,P1,61
2026-01-01,S5,P2,13
2026-01-01,S5,P3,33
2026-01-01,S5,P4,35
2026-01-01,S5,P5,15
2026-01-01,S5,P6,24
2026-01-01,S5,P7,16
2026-01-01,S5,P8,33
2026-01-01,S5,P9,71
2026-01-01,S5,P10,40
2026-01-02,S1,P1,52
2026-01-02,S1,P2,6
2026-01-02,S1,P3,27
2026-01-02,S1,P4,20
2026-01-02,S1,P5,52
2026-01-02,S1,P6,52
2026-01-02,S1,P7,72
2026-01-02,S1,P8,12
2026-01-02,S1,P9,31
2026-01-02,S1,P10,7
2026-01-02,S2,P1,23
2026-01-02,S2,P2,45
2026-01-02,S2,P3,8
2026-01-02,S2,P4,16
2026-01-02,S2,P5,58
2026-01-02,S2,P6,39
2026-01-02,S2,P7,20
2026-01-02,S2,P8,39
2026-01-02,S2,P9,54
2026-01-02,S2,P10,4
2026-01-02,S3,P1,70
2026-01-02,S3,P2,54
2026-01-02,S3,P3,32
2026-01-02,S3,P4,12
2026-01-02,S3,P5,65
2026-01-02,S3,P6,30
2026-01-02,S3,P7,12
2026-01-02,S3,P8,12
2026-01-02,S3,P9,63
2026-01-02,S3,P10,47
2026-01-02,S4,P1,57
2026-01-02,S4,P2,51
2026-01-02,S4,P3,48
2026-01-02,S4,P4,67
2026-01-02,S4,P5,35
2026-01-02,S4,P6,49
2026-01-02,S4,P7,61
2026-01-02,S4,P8,46
2026-01-02,S4,P9,61
2026-01-02,S4,P10,38
2026-01-02,S5,P1,58
2026-01-02,S5,P2,8
2026-01-02,S5,P3,22
2026-01-02,S5,P4,27
2026-01-02,S5,P5,11
2026-01-02,S5,P6,20
2026-01-02,S5,P7,10
2026-01-02,S5,P8,25
2026-01-02,S5,P9,53
2026-01-02,S5,P10,33
2026-01-03,S1,P1,63
2026-01-03,S1,P2,8
2026-01-03,S1,P3,29
2026-01-03,S1,P4,29
2026-01-03,S1,P5,62
2026-01-03,S1,P6,60
2026-01-03,S1,P7,78
2026-01-03,S1,P8,11
2026-01-03,S1,P9,50
2026-01-03,S1,P10,8
2026-01-03,S2,P1,28
2026-01-03,S2,P2,41
2026-01-03,S2,P3,8
2026-01-03,S2,P4,20
2026-01-03,S2,P5,56
2026-01-03,S2,P6,51
2026-01-03,S2,P7,19
2026-01-03,S2,P8,52
2026-01-03,S2,P9,72
2026-01-03,S2,P10,7
2026-01-03,S3,P1,79
2026-01-03,S3,P2,68
2026-01-03,S3,P3,38
2026-01-03,S3,P4,20
2026-01-03,S3,P5,79
2026-01-03,S3,P6,37
2026-01-03,S3,P7,13
2026-01-03,S3,P8,15
2026-01-03,S3,P9,89
2026-01-03,S3,P10,63
2026-01-03,S4,P1,75
2026-01-03,S4,P2,69
2026-01-03,S4,P3,52
2026-01-03,S4,P4,106
2026-01-03,S4,P5,38
2026-01-03,S4,P6,54
2026-01-03,S4,P7,75
2026-01-03,S4,P8,59
2026-01-03,S4,P9,67
2026-01-03,S4,P10,48
2026-01-03,S5,P1,66
2026-01-03,S5,P2,12
2026-01-03,S5,P3,24
2026-01-03,S5,P4,30
2026-01-03,S5,P5,12
2026-01-03,S5,P6,27
2026-01-03,S5,P7,14
2026-01-03,S5,P8,36
2026-01-03,S5,P9,67
2026-01-03,S5,P10,38
2026-01-04,S1,P1,54
2026-01-04,S1,P2,7
2026-01-04,S1,P3,30
2026-01-04,S1,P4,21
2026-01-04,S1,P5,74
2026-01-04,S1,P6,66
2026-01-04,S1,P7,92
2026-01-04,S1,P8,12
2026-01-04,S1,P9,40
2026-01-04,S1,P10,9
2026-01-04,S2,P1,23
2026-01-04,S2,P2,54
2026-01-04,S2,P3,8
2026-01-04,S2,P4,21
2026-01-04,S2,P5,69
2026-01-04,S2,P6,52
2026-01-04,S2,P7,24
2026-01-04,S2,P8,53
2026-01-04,S2,P9,93
2026-01-04,S2,P10,8
2026-01-04,S3,P1,82
2026-01-04,S3,P2,71
2026-01-04,S3,P3,36
2026-01-04,S3,P4,20
2026-01-04,S3,P5,85
2026-01-04,S3,P6,33
2026-01-04,S3,P7,16
2026-01-04,S3,P8,13
2026-01-04,S3,P9,86
2026-01-04,S3,P10,58
2026-01-04,S4,P1,85
2026-01-04,S4,P2,63
2026-01-04,S4,P3,51
2026-01-04,S4,P4,88
2026-01-04,S4,P5,37
2026-01-04,S4,P6,59
2026-01-04,S4,P7,90
2026-01-04,S4,P8,66
2026-01-04,S4,P9,82
2026-01-04,S4,P10,59
2026-01-04,S5,P1,59
2026-01-04,S5,P2,11
2026-01-04,S5,P3,26
2026-01-04,S5,P4,34
2026-01-04,S5,P5,14
2026-01-04,S5,P6,27
2026-01-04,S5,P7,14
2026-01-04,S5,P8,31
2026-01-04,S5,P9,60
2026-01-04,S5,P10,31
2026-01-05,S1,P1,35
2026-01-05,S1,P2,6
2026-01-05,S1,P3,21
2026-01-05,S1,P4,18
2026-01-05,S1,P5,43
2026-01-05,S1,P6,39
2026-01-05,S1,P7,57
2026-01-05,S1,P8,6
2026-01-05,S1,P9,31
2026-01-05,S1,P10,6
2026-01-05,S2,P1,14
2026-01-05,S2,P2,35
2026-01-05,S2,P3,5
2026-01-05,S2,P4,14
2026-01-05,S2,P5,39
2026-01-05,S2,P6,31
2026-01-05,S2,P7,14
2026-01-05,S2,P8,35
2026-01-05,S2,P9,57
2026-01-05,S2,P10,4
2026-01-05,S3,P1,42
2026-01-05,S3,P2,38
2026-01-05,S3,P3,23
2026-01-05,S3,P4,11
2026-01-05,S3,P5,54
2026-01-05,S3,P6,21
2026-01-05,S3,P7,8
2026-01-05,S3,P8,9
2026-01-05,S3,P9,44
2026-01-05,S3,P10,37
2026-01-05,S4,P1,47
2026-01-05,S4,P2,42
2026-01-05,S4,P3,36
2026-01-05,S4,P4,59
2026-01-05,S4,P5,30
2026-01-05,S4,P6,30
2026-01-05,S4,P7,51
2026-01-05,S4,P8,43
2026-01-05,S4,P9,52
2026-01-05,S4,P10,37
2026-01-05,S5,P1,43
2026-01-05,S5,P2,7
2026-01-05,S5,P3,18
2026-01-05,S5,P4,22
2026-01-05,S5,P5,8
2026-01-05,S5,P6,17
2026-01-05,S5,P7,8
2026-01-05,S5,P8,18
2026-01-05,S5,P9,33
2026-01-05,S5,P10,23
2026-01-06,S1,P1,31
2026-01-06,S1,P2,4
2026-01-06,S1,P3,17
2026-01-06,S1,P4,16
2026-01-06,S1,P5,44
2026-01-06,S1,P6,39
2026-01-06,S1,P7,51
2026-01-06,S1,P8,8
2026-01-06,S1,P9,23
2026-01-06,S1,P10,6
2026-01-06,S2,P1,15
2026-01-06,S2,P2,32
2026-01-06,S2,P3,6
2026-01-06,S2,P4,15
2026-01-06,S2,P5,34
2026-01-06,S2,P6,32
2026-01-06,S2,P7,14
2026-01-06,S2,P8,36
2026-01-06,S2,P9,53
2026-01-06,S2,P10,4
2026-01-06,S3,P1,45
2026-01-06,S3,P2,43
2026-01-06,S3,P3,24
2026-01-06,S3,P4,13
2026-01-06,S3,P5,54
2026-01-06,S3,P6,21
2026-01-06,S3,P7,9
2026-01-06,S3,P8,9
2026-01-06,S3,P9,51
2026-01-06,S3,P10,33
2026-01-06,S4,P1,46
2026-01-06,S4,P2,49
2026-01-06,S4,P3,31
2026-01-06,S4,P4,45
2026-01-06,S4,P5,23
2026-01-06,S4,P6,38
2026-01-06,S4,P7,48
2026-01-06,S4,P8,33
2026-01-06,S4,P9,59
2026-01-06,S4,P10,35
2026-01-06,S5,P1,45
2026-01-06,S5,P2,6
2026-01-06,S5,P3,16
2026-01-06,S5,P4,22
2026-01-06,S5,P5,8
2026-01-06,S5,P6,15
2026-01-06,S5,P7,9
2026-01-06,S5,P8,16
2026-01-06,S5,P9,40
2026-01-06,S5,P10,20
2026-01-07,S1,P1,54
2026-01-07,S1,P2,8
2026-01-07,S1,P3,29
2026-01-07,S1,P4,30
2026-01-07,S1,P5,75
2026-01-07,S1,P6,68
2026-01-07,S1,P7,90
2026-01-07,S1,P8,13
2026-01-07,S1,P9,48
2026-01-07,S1,P10,9
2026-01-07,S2,P1,30
2026-01-07,S2,P2,47
2026-01-07,S2,P3,9
2026-01-07,S2,P4,22
2026-01-07,S2,P5,55
2026-01-07,S2,P6,55
2026-01-07,S2,P7,30
2026-01-07,S2,P8,56
2026-01-07,S2,P9,74
2026-01-07,S2,P10,6
2026-01-07,S3,P1,70
2026-01-07,S3,P2,86
2026-01-07,S3,P3,34
2026-01-07,S3,P4,22
2026-01-07,S3,P5,94
2026-01-07,S3,P6,30
2026-01-07,S3,P7,13
2026-01-07,S3,P8,15
2026-01-07,S3,P9,77
2026-01-07,S3,P10,66
2026-01-07,S4,P1,72
2026-01-07,S4,P2,73
2026-01-07,S4,P3,59
2026-01-07,S4,P4,90
2026-01-07,S4,P5,42
2026-01-07,S4,P6,58
2026-01-07,S4,P7,77
2026-01-07,S4,P8,54
2026-01-07,S4,P9,88
2026-01-07,S4,P10,57
2026-01-07,S5,P1,69
2026-01-07,S5,P2,7
2026-01-07,S5,P3,27
2026-01-07,S5,P4,30
2026-01-07,S5,P5,12
2026-01-07,S5,P6,31
2026-01-07,S5,P7,16
2026-01-07,S5,P8,33
2026-01-07,S5,P9,62
2026-01-07,S5,P10,40
2026-01-08,S1,P1,37
2026-01-08,S1,P2,6
2026-01-08,S1,P3,19
2026-01-08,S1,P4,17
2026-01-08,S1,P5,49
2026-01-08,S1,P6,44
2026-01-08,S1,P7,57
2026-01-08,S1,P8,10
2026-01-08,S1,P9,29
2026-01-08,S1,P10,7
2026-01-08,S2,P1,19
2026-01-08,S2,P2,42
2026-01-08,S2,P3,6
2026-01-08,S2,P4,20
2026-01-08,S2,P5,38
2026-01-08,S2,P6,38
2026-01-08,S2,P7,16
2026-01-08,S2,P8,41
2026-01-08,S2,P9,54
2026-01-08,S2,P10,4
2026-01-08,S3,P1,46
2026-01-08,S3,P2,44
2026-01-08,S3,P3,22
2026-01-08,S3,P4,15
2026-01-08,S3,P5,58
2026-01-08,S3,P6,24
2026-01-08,S3,P7,9
2026-01-08,S3,P8,9
2026-01-08,S3,P9,50
2026-01-08,S3,P10,40
2026-01-08,S4,P1,48
2026-01-08,S4,P2,39
2026-01-08,S4,P3,35
2026-01-08,S4,P4,55
2026-01-08,S4,P5,25
2026-01-08,S4,P6,38
2026-01-08,S4,P7,47
2026-01-08,S4,P8,45
2026-01-08,S4,P9,57
2026-01-08,S4,P10,40
2026-01-08,S5,P1,45
2026-01-08,S5,P2,7
2026-01-08,S5,P3,19
2026-01-08,S5,P4,18
2026-01-08,S5,P5,9
2026-01-08,S5,P6,17
2026-01-08,S5,P7,11
2026-01-08,S5,P8,20
2026-01-08,S5,P9,40
2026-01-08,S5,P10,25
2026-01-09,S1,P1,51
2026-01-09,S1,P2,6
2026-01-09,S1,P3,27
2026-01-09,S1,P4,20
2026-01-09,S1,P5,48
2026-01-09,S1,P6,47
2026-01-09,S1,P7,64
2026-01-09,S1,P8,12
2026-01-09,S1,P9,34
2026-01-09,S1,P10,6
2026-01-09,S2,P1,22
2026-01-09,S2,P2,40
2026-01-09,S2,P3,6
2026-01-09,S2,P4,18
2026-01-09,S2,P5,42
2026-01-09,S2,P6,45
2026-01-09,S2,P7,20
2026-01-09,S2,P8,43
2026-01-09,S2,P9,63
2026-01-09,S2,P10,6
2026-01-09,S3,P1,61
2026-01-09,S3,P2,62
2026-01-09,S3,P3,25
2026-01-09,S3,P4,17
2026-01-09,S3,P5,78
2026-01-09,S3,P6,26
2026-01-09,S3,P7,13
2026-01-09,S3,P8,13
2026-01-09,S3,P9,65
2026-01-09,S3,P10,40
2026-01-09,S4,P1,61
2026-01-09,S4,P2,62
2026-01-09,S4,P3,39
2026-01-09,S4,P4,69
2026-01-09,S4,P5,32
2026-01-09,S4,P6,39
2026-01-09,S4,P7,59
2026-01-09,S4,P8,54
2026-01-09,S4,P9,64
2026-01-09,S4,P10,47
2026-01-09,S5,P1,49
2026-01-09,S5,P2,8
2026-01-09,S5,P3,22
2026-01-09,S5,P4,23
2026-01-09,S5,P5,8
2026-01-09,S5,P6,24
2026-01-09,S5,P7,14
2026-01-09,S5,P8,25
2026-01-09,S5,P9,54
2026-01-09,S5,P10,33
2026-01-10,S1,P1,56
2026-01-10,S1,P2,7
2026-01-10,S1,P3,30
2026-01-10,S1,P4,28
2026-01-10,S1,P5,75
2026-01-10,S1,P6,64
2026-01-10,S1,P7,96
2026-01-10,S1,P8,15
2026-01-10,S1,P9,42
2026-01-10,S1,P10,8
2026-01-10,S2,P1,26
2026-01-10,S2,P2,48
2026-01-10,S2,P3,8
2026-01-10,S2,P4,24
2026-01-10,S2,P5,66
2026-01-10,S2,P6,50
2026-01-10,S2,P7,20
2026-01-10,S2,P8,53
2026-01-10,S2,P9,71
2026-01-10,S2,P10,7
2026-01-10,S3,P1,77
2026-01-10,S3,P2,70
2026-01-10,S3,P3,32
2026-01-10,S3,P4,24
2026-01-10,S3,P5,88
2026-01-10,S3,P6,28
2026-01-10,S3,P7,14
2026-01-10,S3,P8,16
2026-01-10,S3,P9,71
2026-01-10,S3,P10,60
2026-01-10,S4,P1,75
2026-01-10,S4,P2,62
2026-01-10,S4,P3,54
2026-01-10,S4,P4,91
2026-01-10,S4,P5,36
2026-01-10,S4,P6,57
2026-01-10,S4,P7,92
2026-01-10,S4,P8,60
2026-01-10,S4,P9,81
2026-01-10,S4,P10,57
2026-01-10,S5,P1,74
2026-01-10,S5,P2,10
2026-01-10,S5,P3,25
2026-01-10,S5,P4,29
2026-01-10,S5,P5,15
2026-01-10,S5,P6,26
2026-01-10,S5,P7,17
2026-01-10,S5,P8,35
2026-01-10,S5,P9,63
2026-01-10,S5,P10,32
2026-01-11,S1,P1,70
2026-01-11,S1,P2,9
2026-01-11,S1,P3,36
2026-01-11,S1,P4,24
2026-01-11,S1,P5,58
2026-01-11,S1,P6,67
2026-01-11,S1,P7,77
2026-01-11,S1,P8,14
2026-01-11,S1,P9,46
2026-01-11,S1,P10,7
2026-01-11,S2,P1,27
2026-01-11,S2,P2,55
2026-01-11,S2,P3,9
2026-01-11,S2,P4,21
2026-01-11,S2,P5,65
2026-01-11,S2,P6,56
2026-01-11,S2,P7,25
2026-01-11,S2,P8,69
2026-01-11,S2,P9,62
2026-01-11,S2,P10,5
2026-01-11,S3,P1,75
2026-01-11,S3,P2,71
2026-01-11,S3,P3,37
2026-01-11,S3,P4,16
2026-01-11,S3,P5,73
2026-01-11,S3,P6,42
2026-01-11,S3,P7,16
2026-01-11,S3,P8,15
2026-01-11,S3,P9,79
2026-01-11,S3,P10,64
2026-01-11,S4,P1,82
2026-01-11,S4,P2,77
2026-01-11,S4,P3,58
2026-01-11,S4,P4,91
2026-01-11,S4,P5,36
2026-01-11,S4,P6,65
2026-01-11,S4,P7,78
2026-01-11,S4,P8,75
2026-01-11,S4,P9,80
2026-01-11,S4,P10,57
2026-01-11,S5,P1,64
2026-01-11,S5,P2,10
2026-01-11,S5,P3,29
2026-01-11,S5,P4,30
2026-01-11,S5,P5,16
2026-01-11,S5,P6,31
2026-01-11,S5,P7,15
2026-01-11,S5,P8,32
2026-01-11,S5,P9,60
2026-01-11,S5,P10,41
2026-01-12,S1,P1,37
2026-01-12,S1,P2,5
2026-01-12,S1,P3,19
2026-01-12,S1,P4,16
2026-01-12,S1,P5,38
2026-01-12,S1,P6,39
2026-01-12,S1,P7,54
2026-01-12,S1,P8,9
2026-01-12,S1,P9,25
2026-01-12,S1,P10,5
2026-01-12,S2,P1,17
2026-01-12,S2,P2,33
2026-01-12,S2,P3,5
2026-01-12,S2,P4,16
2026-01-12,S2,P5,32
2026-01-12,S2,P6,41
2026-01-12,S2,P7,14
2026-01-12,S2,P8,34
2026-01-12,S2,P9,40
2026-01-12,S2,P10,5
2026-01-12,S3,P1,51
2026-01-12,S3,P2,47
2026-01-12,S3,P3,19
2026-01-12,S3,P4,12
2026-01-12,S3,P5,60
2026-01-12,S3,P6,21
2026-01-12,S3,P7,9
2026-01-12,S3,P8,9
2026-01-12,S3,P9,49
2026-01-12,S3,P10,34
2026-01-12,S4,P1,43
2026-01-12,S4,P2,44
2026-01-12,S4,P3,29
2026-01-12,S4,P4,59
2026-01-12,S4,P5,22
2026-01-12,S4,P6,35
2026-01-12,S4,P7,52
2026-01-12,S4,P8,44
2026-01-12,S4,P9,48
2026-01-12,S4,P10,37
2026-01-12,S5,P1,43
2026-01-12,S5,P2,6
2026-01-12,S5,P3,16
2026-01-12,S5,P4,22
2026-01-12,S5,P5,8
2026-01-12,S5,P6,16
2026-01-12,S5,P7,10
2026-01-12,S5,P8,17
2026-01-12,S5,P9,44
2026-01-12,S5,P10,23
2026-01-13,S1,P1,38
2026-01-13,S1,P2,5
2026-01-13,S1,P3,19
2026-01-13,S1,P4,12
2026-01-13,S1,P5,45
2026-01-13,S1,P6,45
2026-01-13,S1,P7,60
2026-01-13,S1,P8,8
2026-01-13,S1,P9,27
2026-01-13,S1,P10,5
2026-01-13,S2,P1,15
2026-01-13,S2,P2,30
2026-01-13,S2,P3,5
2026-01-13,S2,P4,15
2026-01-13,S2,P5,41
2026-01-13,S2,P6,34
2026-01-13,S2,P7,17
2026-01-13,S2,P8,34
2026-01-13,S2,P9,48
2026-01-13,S2,P10,4
2026-01-13,S3,P1,52
2026-01-13,S3,P2,40
2026-01-13,S3,P3,22
2026-01-13,S3,P4,12
2026-01-13,S3,P5,62
2026-01-13,S3,P6,21
2026-01-13,S3,P7,10
2026-01-13,S3,P8,10
2026-01-13,S3,P9,44
2026-01-13,S3,P10,35
2026-01-13,S4,P1,48
2026-01-13,S4,P2,38
2026-01-13,S4,P3,35
2026-01-13,S4,P4,46
2026-01-13,S4,P5,25
2026-01-13,S4,P6,28
2026-01-13,S4,P7,57
2026-01-13,S4,P8,37
2026-01-13,S4,P9,57
2026-01-13,S4,P10,34
2026-01-13,S5,P1,39
2026-01-13,S5,P2,6
2026-01-13,S5,P3,17
2026-01-13,S5,P4,19
2026-01-13,S5,P5,6
2026-01-13,S5,P6,15
2026-01-13,S5,P7,8
2026-01-13,S5,P8,20
2026-01-13,S5,P9,34
2026-01-13,S5,P10,22
2026-01-14,S1,P1,40
2026-01-14,S1,P2,6
2026-01-14,S1,P3,22
2026-01-14,S1,P4,16
2026-01-14,S1,P5,44
2026-01-14,S1,P6,43
2026-01-14,S1,P7,56
2026-01-14,S1,P8,9
2026-01-14,S1,P9,29
2026-01-14,S1,P10,6
2026-01-14,S2,P1,16
2026-01-14,S2,P2,31
2026-01-14,S2,P3,5
2026-01-14,S2,P4,15
2026-01-14,S2,P5,30
2026-01-14,S2,P6,31
2026-01-14,S2,P7,19
2026-01-14,S2,P8,32
2026-01-14,S2,P9,45
2026-01-14,S2,P10,4
2026-01-14,S3,P1,45
2026-01-14,S3,P2,37
2026-01-14,S3,P3,20
2026-01-14,S3,P4,15
2026-01-14,S3,P5,54
2026-01-14,S3,P6,23
2026-01-14,S3,P7,9
2026-01-14,S3,P8,8
2026-01-14,S3,P9,54
2026-01-14,S3,P10,38
2026-01-14,S4,P1,46
2026-01-14,S4,P2,51
2026-01-14,S4,P3,41
2026-01-14,S4,P4,67
2026-01-14,S4,P5,24
